================= Elementos Regalos ===================

Colección de ebooks para Kindle/Tablets/Celulares
Listado completo (Colección completa. Para ver el listado de la colección de 3000 ebooks ir al final del archivo)
Fecha: 23/02/2017
Total: 28.000 titulos (Actualizamos todas las semanas)
Consultas: elementosregalos@gmail.com

=======================================================

autor	titulo
|       La Espada de Fuego - Javier Negrete.epub
|       La espada y el corcel - Michael Moorcock.epub
|       La Galera del Baja - Emilio Salgari.epub
|       La gata sobre el tejado de zinc caliente - Tennessee Williams.epub
|       La gema del halfling - R. A. Salvatore.epub
|       La gran pesquisa - Tom Sharpe.epub
|       La guerra civil espanola - Antony Beevor.epub
|       La guerra de las Galias - Cayo Julio Cesar.epub
|       La guerra de los mercaderes - Frederik Pohl.epub
|       La hechicera de Darshiva - David Eddings.epub
|       La herencia de la Rosa Blanca - Raquel Rodrein.epub
|       La Ira De Los Justos - Manel Loureiro.epub
|       La isla de las tres sirenas - Irving Wallace.epub
|       La joven de la perla - Tracy Chevalier.epub
|       La lanza sagrada - Craig Smith.epub
|       La larga marcha - Stephen King.epub
|       La ley de Murphy - Arthur Bloch.epub
|       La leyenda de Sleepy Hollow - Washington Irving.epub
|       La Mascara - Dean R. Koontz.epub
|       La milla verde - Stephen King.epub
|       La montana del alma - Gao Xingjian.epub
|       La muerte, un amanecer - Elisabeth Kubler-Ross.epub
|       La mujer rota - Simone de Beauvoir.epub
|       La nave - Terry Pratchett.epub
|       La Orden del Temple - Raymond Khoury.epub
|       La Piedra de Cristal - R. A. Salvatore.epub
|       La piel del tambor - Arturo Perez-Reverte.epub
|       La piramide - Henning Mankell.epub
|       La princesa de Burundi - Kjell Eriksson.epub
|       La princesa prometida - William Goldman.epub
|       La profecia del aguila - Simon Scarrow.epub
|       La prueba del Angel (Cronicas Angelicas  - Anne Rice.epub
|       La puerta de los tres cerrojos - Sonia Fernandez-Vidal.epub
|       La radio de Darwin - Greg Bear.epub
|       La reina estrangulada - Maurice Druon.epub
|       La Reina Isabel cantaba rancheras - Hernan Rivera Letelier.epub
|       La Republica Romana - Isaac Asimov.epub
|       La rueda de la vida - Elisabeth Kubler-Ross.epub
|       La ruta prohibida - Javier Sierra.epub
|       La semilla del demonio - Dean R. Koontz.epub
|       La senda de la profecia - David Eddings.epub
|       La senorita Smila - Peter Hoeg.epub
|       La sombra de Ender - Orson Scott Card.epub
|       La Sombra Del Aguila - Arturo Perez-Reverte.epub
|       La sonrisa de las mujeres - Nicolas Barreau.epub
|       La sonrisa de Madrid - Salvador Maldonado.epub
|       La tia Tula - Miguel de Unamuno.epub
|       La Torre Prohibida - Marion Zimmer Bradley.epub
|       La trampa - John Grisham.epub
|       La ultima noche en Los Angeles - Lauren Weisberger.epub
|       La velocidad de la oscuridad - Elizabeth Moon.epub
|       La vuelta al mundo en 80 dias - Julio Verne.epub
|       Lagrimas en la lluvia - Rosa Montero.epub
|       Las ardillas de Central Park estan trist - Katherine Pancol.epub
|       Las asombrosas aventuras de Kavalier y C - Michael Chabon.epub
|       Las cuatro postrimerias - Paul Hoffman.epub
|       Las cuatro revelaciones - Alberto Villoldo.epub
|       Las Estrellas mi destino - Alfred Bester.epub
|       Las fabulas de Esopo - Esopo.epub
|       Las garras del aguila - Simon Scarrow.epub
|       Las horas distantes - Kate Morton.epub
|       Las huellas de la vida - Tracy Chevalier.epub
|       Las legiones malditas - Santiago Posteguillo.epub
|       Las Mil y una Noches - Anonimo.epub
|       Las pruebas - James Dashner.epub
|       Las sandalias del pescador - Morris West.epub
|       Latidos mortales - Jim Butcher.epub
|       Lazaro - Morris West.epub
|       Llamada para el muerto - John Le Carre.epub
|       Lo mas extrano - Manuel Rivas.epub
|       Lobos del Calla - Stephen King.epub
|       Los arboles mueren de pie - Alejandro Casona.epub
|       Los atormentados - John Connolly.epub
|       Los Bufones de Dios - Morris West.epub
|       Los escarabajos vuelan al atardecer - Maria Gripe.epub
|       Los guardianes del oeste - David Eddings.epub
|       Los huesos de Dios - Leonardo Gori.epub
|       Los papeles postumos del club Pickwick - Charles Dickens.epub
|       Los Pequenos Hombres Libres - Terry Pratchett.epub
|       Los presidentes en zapatillas - Ma Angeles Lopez Decelis.epub
|       Los tres estigmas Palmer Eldritch - Philip K. Dick.epub
|       Los Vastagos de Shannara - Terry Brooks.epub
|       Los venenos de la corona - Maurice Druon.epub
|       Luminoso - Greg Egan.epub
|       Mala ciencia - Ben Goldacre.epub
|       Marcas de nacimiento - Nancy Huston.epub
|       Mas que humano - Theodore Sturgeon.epub
|       Mas respeto, que soy tu madre - Hernan Casciari.epub
|       Matemos todos a Constance - Ray Bradbury.epub
|       Mensajero de la muerte - David Gemmell.epub
|       Mentirosa - Justine Larbalestier.epub
|       Mercaderes del espacio - Frederik Pohl.epub
|       Merrick (Cronicas Vampiricas 7) - Anne Rice.epub
|       Mi hermana vive sobre la repisa de la ch - Annabel Pitcher.epub
|       Mi primer muerto - Leena Lehtolainen.epub
|       Microsiervos - Douglas Coupland.epub
|       Mientras tanto en Londres - Rebeca Rus.epub
|       Mientras vivimos - Maruja Torres.epub
|       Mis cuentos preferidos de Hans Christian - Hans Christian Andersen.epub
|       Misery - Stephen King.epub
|       Misterio de la Arana de Plata - Robert Arthur.epub
|       Misterio de los mensajes sorprendentes - Enid Blyton.epub
|       Misterio del fujitivo - Enid Blyton.epub
|       Misterio del Ojo de Fuego - Robert Arthur.epub
|       Misterio del Torreon del Duende - Enid Blyton.epub
|       Misterio en la Isla del Esqueleto - Robert Arthur.epub
|       Mla hierba - Pio Baroja.epub
|       Momentos estelares de la humanidad_ 14 m - Stefan Zweig.epub
|       Multimillonarios por accidente, El nacim - Ben Mezrich.epub
|       Mystes - Victor Conde.epub
|       Mystic River - Dennis Lehane.epub
|       Napoleon en Chamartin - Benito Perez Galdos.epub
|       Narrativa completa vol.1 - H. P. Lovecraft.epub
|       Negro - Ted Dekker.epub
|       Neverwhere - Neil Gaiman.epub
|       Next - Michael Crichton.epub
|       No tengo boca y debo gritar - Harlan Ellison.epub
|       Nomeolvides - Sienna Anderson.epub
|       Nosotros - Yevgueni Zamiatin.epub
|       Numbers - Rachel Ward.epub
|       Nunca La Jodas - Jens Lapidus.epub
|       Opiniones de un payaso - Heinrich Boll.epub
|       Oscuros - Lauren Kate.epub
|       Oscuros. El poder de las sombras - Lauren Kate.epub
|       Oveja mansa - Connie Willis.epub
|       Oxford 7 - Pablo Tusset.epub
|       Padre rico, padre pobre - Robert T. Kiyosaki _ Sharon L. Lechter.epub
|       Pais de Nieve - Yasunari Kawabata.epub
|       Payasadas - Kurt Vonnegut.epub
|       Perseguidos - James Patterson.epub
|       Preludio a la fundacion - Isaac Asimov.epub
|       Premio UPC 2000 - Jose Antonio Cotrina Javier Negrete.epub
|       Presa - Michael Crichton.epub
|       Punto Critico (Airframe) - Michael Crichton.epub
|       Putalocura.com Los mejores articulos de  - Torbe.epub
|       Qotal y Zaltec - Douglas Niles.epub
|       Que veinte anos no es nada - Marta Rivera de la Cruz.epub
|       Raistlin, el aprendiz de mago - Margaret Weis.epub
|       Reacciona - VV.AA_.epub
|       Ready Player One - Ernest Cline.epub
|       Rebelion en la granja - George Orwell.epub
|       Requiem por Brown - James Ellroy.epub
|       Rescate en el tiempo - Michael Crichton.epub
|       Rios de Plata - R. A. Salvatore.epub
|       Rojo - Ted Dekker.epub
|       Santa Maria de las flores negras - Hernan Rivera Letelier.epub
|       Senores del Olimpo - Javier Negrete.epub
|       Sexo Cerdo. Truquillos de un ganan que s - Torbe.epub
|       Siempre en capilla - Lluisa Forrellad.epub
|       Single & Single - John Le Carre.epub
|       Snow Crash - Neal Stephenson.epub
|       Software libre para una sociedad libre - Richard M. Stallman.epub
|       Sombras de Plata - Elaine Cunningham.epub
|       Sombras del Imperio - Steve Perry.epub
|       Tai-Pan - James Clavell.epub
|       Tentar al diablo - Wilbur Smith.epub
|       Titulo - Autor.epub
|       Todo es eventual - Stephen King.epub
|       Todo por una chica - Nick Hornby.epub
|       Trainspotting - Irvine Welsh.epub
|       Tu eres el mas grande - Ignacio Moreno Cunat.epub
|       Un dia en la vida de Ivan Denisovich - Alexandr Solzchenitsyn.epub
|       Un espia perfecto - John Le Carre.epub
|       Un saco de huesos - Stephen King.epub
|       Un secreto bien guardado - Maureen Lee.epub
|       Un trabajo muy sucio - Christopher Moore.epub
|       Un traidor como los nuestros - John Le Carre.epub
|       Underworld - Greg Cox.epub
|       Veinte anos despues - Alejandro Dumas.epub
|       Venganza - Lincoln Child Preston Douglas.epub
|       Venus Prime - Maxima tension - Arthur C. Clarke.epub
|       Verde - Ted Dekker.epub
|       Vida despues de la vida - Raymond A. Moody.epub
|       Y quedaran las sombras - Col Buchanan.epub
|       Zaragoza - Benito Perez Galdos.epub
|       Zona zombie - David Moody.epub
|       _Estaras ahi_ - Guillaume Musso.epub
|       _Para que sirve un cunao_ - Sergio Fernandez _El Monaguillo_.epub
|       _Por que es divertido el sexo_ - Jared Diamond.epub
|       _Que es la propiedad_ - Pierre-Joseph Proudhon.epub
|       
+---Coleccion Ebooks NOVELAS [ESP][EPUB] parte 6
|       !Hagase la oscuridad! - Fritz Leiber.epub
|       !Vivir! - Yu Hua.epub
|       100 Sonetos De Amor - Pablo Neruda.epub
|       20.000 leguas de viaje submarino - Julio Verne.epub
|       80 Peliculas de los 80_ Una lectura acid - Andres Puente Gomez.epub
|       A la sombra del granado - Tariq Ali.epub
|       After Dark - Haruki Murakami.epub
|       Aleph - Paulo Coelho.epub
|       Alexias de Atenas - Mary Renault.epub
|       Alguien robo la luna - Garth Stein.epub
|       Alien - Alan Dean Foster.epub
|       Ana Karenina - Leon Tolstoi.epub
|       Anotaciones sobre Hitler - Sebastian Haffner.epub
|       Antes de que los cuelguen - Joe Abercrombie.epub
|       Antologia de novelas de anticipacion I - Daniel Keyes.epub
|       Antologia de novelas de anticipacion II - Edmund Cooper.epub
|       Apologia de Socrates - Platon.epub
|       Area 81 - Stephen King.epub
|       Asesinato en directo - Batya Gur.epub
|       Asesinato en el corazon Jersusalen - Batya Gur.epub
|       Asesinato en el kibbutz - Batya Gur.epub
|       Bajos fondos - Daniel Polansky.epub
|       Bestiario - Julio Cortazar.epub
|       Blaze - Stephen King.epub
|       Bocetos californianos - Bret Harte.epub
|       Boneshaker - Cherie Priest.epub
|       Bosque Frio - Patrick McCabe.epub
|       Breviario de podredumbre - Emile Michel Cioran.epub
|       Cabal - Clive Barker.epub
|       Camioneros - Terry Pratchett.epub
|       Caribes - Alberto Vazquez-Figueroa.epub
|       Carmilla - Joseph Sheridan Le Fanu.epub
|       Carrie - Stephen King.epub
|       Cartas desde la Tierra - Mark Twain.epub
|       Casa desolada - Charles Dickens.epub
|       Casino - Nicholas Pileggy.epub
|       Castellio contra Calvino - Stefan Zweig.epub
|       Cavadores - Terry Pratchett.epub
|       Celebracion en el club de los viernes - Kate Jacobs.epub
|       Cementerio de animales - Stephen King.epub
|       Cerco de oscuridad - R. A. Salvatore.epub
|       Cerebro - Robin Cook.epub
|       Cienfuegos - Alberto Vazquez-Figueroa.epub
|       Colmillo Blanco - Jack London.epub
|       Como ganar amigos e influir sobre las pe - Dale Carnegie.epub
|       Como Si Fuera Dios - Robin Cook.epub
|       Coplas a la muerte de su padre - Jorge Manrique.epub
|       Cronica de una muerte anunciada - Gabriel Garcia Marquez.epub
|       Cronicas de Clovis - Saki.epub
|       Cruzada - Anselm Audley.epub
|       Cuando falla la gravedad - George Alec Effinger.epub
|       Cuando pase tu ira - Asa Larsson.epub
|       Cuentos completos - Mario Benedetti.epub
|       Cuentos Completos 1 - Philip K. Dick.epub
|       Cuentos de Eva Luna - Isabel Allende.epub
|       Cuentos del planeta tierra - Arthur C. Clarke.epub
|       Delicioso suicidio en grupo - Arto Paasilinna.epub
|       Demian - Hermann Hesse.epub
|       Desaparecida - Harlan Coben.epub
|       Desnudando a Google - Alejandro Suarez Sanchez-Ocana.epub
|       Diario de un Zombi - Sergi Llauger.epub
|       Dientes de gallina y dedos de caballo - Stephen Jay Gould.epub
|       Dime quien soy - Julia Navarro.epub
|       Dios Vuelve en Una Harley - Joan Brady.epub
|       Dioses Y Heroes De La Antigua Grecia - Robert Graves.epub
|       Direccion unica - Walter Benjamin.epub
|       Discursos del Yo Soy - Saint Germain.epub
|       Divorcio en Buda - Sandor Marai.epub
|       Doble cuerpo - Tess Gerritsen.epub
|       Dominio de dragones - George R.R. Martin.epub
|       Dos ninas vestidas de azul - Mary Higgins Clark.epub
|       Ecce homo - Friedrich Nietzsche.epub
|       Ecos de un futuro distante_ Rebelion - Alejandro Riveiro.epub
|       Eden interrumpido - Carlos Sisi.epub
|       Eitana, la esclava judia - Javier Arias Artacho.epub
|       El alcalde del crimen - Francisco Balbuena.epub
|       El alfabeto de Babel - Francisco J de Lys.epub
|       El alzamiento - Brian Keene.epub
|       El Amante - Marguerite Duras.epub
|       El amante japones - Rani Manika.epub
|       El anticristo - Friedrich Nietzsche.epub
|       El arte de conducir bajo la lluvia - Garth Stein.epub
|       El arte del asesino - Mari Jungstedt.epub
|       El asesino dentro de mi - Jim Thompson.epub
|       El asesino hipocondriaco - Juan Jacinto Munoz Rengel.epub
|       El asno de oro - Apuleyo.epub
|       El beso del exilio - George Alec Effinger.epub
|       El bosque - Harlan Coben.epub
|       El bosque animado - Wenceslao Fernandez Florez.epub
|       El brazo de la justicia - Steven Saylor.epub
|       El buda de los suburbios - Hanif Kureishi.epub
|       El caballero invisible - Valerio Massimo Manfredi.epub
|       El Capitan Tormenta - Emilio Salgari.epub
|       El caso de Charles Dexter Ward - H. P. Lovecraft.epub
|       El catalejo lacado - Philip Pullman.epub
|       El cazador de suenos - Stephen King.epub
|       El chef ha muerto - Yanet Acosta.epub
|       El circulo oscuro - Lincoln Child Douglas Preston.epub
|       El Circulo Platonico - Mariano Gambin.epub
|       El cliente - John Grisham.epub
|       El Conde de Montecristo - Alejandro Dumas.epub
|       El Consejo De Egipto - Leonardo Sciascia.epub
|       El contrato - Lars Kepler.epub
|       El diablo de los numeros - Hans Magnus Enzensberger.epub
|       El dios de la muerte - Douglas Niles.epub
|       EL efecto entropia - Vonda Neel McIntyre.epub
|       El enemigo de Dios - Bernard Cornwell.epub
|       El enigma de Catilina - Steven Saylor.epub
|       El enigma de la calle Calabria - Jeronimo Tristante.epub
|       El enigma del cuatro - Dustin Thomason Ian Caldwell.epub
|       El Enigma Vivaldi - Peter Harris.epub
|       El fantasma de la opera - Gaston Leroux.epub
|       El gambito de los klingon - Robert Edward Vardeman.epub
|       El gran cuaderno - Agota Kristof.epub
|       El gran espectaculo secreto - Clive Barker.epub
|       El Guardiamarina Hornblower - C. S. Forester.epub
|       El hijo del Leon de Damasco - Emilio Salgari.epub
